id, stack, folder, n_r, n_theta, aspect_ratio, shell_depth, chebyshev, rotation, magnetism, viscous_heating, ohmic_heating, Ekman_Number, Prandtl_Number, Magnetic_Prandtl_Number, Rayleigh_Number, Modified_Rayleigh_Number, no_slip_boundaries, fix_tvar_bottom, T_bottom, fix_dtdr_bottom, dTdr_bottom, fix_tvar_top, T_top, fix_dtdr_top, dTdr_top, hyperdiffusion, hyperdiffusion_alpha, hyperdiffusion_beta, 
 191, ryadav/full_convec,      256,      384,      5.000000000000E-02,      1.000000000000E+00, .true., .True., .true., .DEFAULT., .DEFAULT.,      1.000000000000E-04,      1.000000000000E-01,      1.000000000000E+00,     -1.000000000000E+00,      3.000000000000E+00, .false., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      2.000000000000E+01,      3.000000000000E+00, 
 192, ryadav/test,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E+00,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
 193, ryadav/ensemble2/Pm0.05_Pr1_eta0.35_Ek1E-6_Ra2.5E10_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-02,      2.500000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      7.000000000000E+00, 
 194, ryadav/ensemble2/Pm0.1_Pr1_eta0.35_Ek1E-6_Ra1E10_no-slip_dyn,      512,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E-01,      1.000000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      4.000000000000E+00,      7.000000000000E+00, 
 195, ryadav/ensemble2/Pm0.2_Pr1_eta0.35_Ek1E-6_Ra5E9_no-slip_dyn,      512,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .false.,      5.000000000000E+00,      7.000000000000E+00, 
 196, ryadav/ensemble3/Pm0.05_Pr0.1_eta0.35_Ek1E-6_Ra2.5E9_no-slip_dyn,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E-01,      5.000000000000E-02,      2.500000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      4.000000000000E+00,      7.000000000000E+00, 
 197, ryadav/ensemble3/Pm0.5_Pr1_eta0.35_Ek1E-6_Ra3E9_no-slip_dyn,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
 198, ryadav/ensemble3/Pm1_Pr1_eta0.35_Ek1E-6_Ra3E9_no-slip_dyn,      256,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      1.000000000000E+00,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      6.000000000000E+00, 
 199, ryadav/ensemble4/Pm0.03_Pr1_eta0.35_Ek1E-7_Ra3E11_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-07,      1.000000000000E+00,      3.000000000000E-02,      3.000000000000E+11,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      8.000000000000E+00,      5.000000000000E+00, 
 200, ryadav/ensemble4/Pm0.05_Pr1_eta0.35_Ek1E-7_Ra1.5E11_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-07,      1.000000000000E+00,      5.000000000000E-02,      1.500000000000E+11,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      1.000000000000E+01, 
 201, ryadav/ensemble4/Pm0.2_Pr1_eta0.35_Ek1E-7_Ra3E10_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-07,      1.000000000000E+00,      2.000000000000E-01,      6.000000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      2.000000000000E+00,      9.000000000000E+00, 
 202, ryadav/ensemble_test/test1,      128,      512,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
 203, ryadav/ensemble_test/test2,      128,      512,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
 204, ryadav/ensemble_test/test3,      128,      512,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-01,      3.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .DEFAULT.,     -1.000000015047E+30,     -1.000000015047E+30, 
 205, ryadav/short_runs_for_analysis/Pm0.05_Pr1_eta0.35_Ek1E-7_Ra1.5E11_no-slip_dyn_short,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-07,      1.000000000000E+00,      5.000000000000E-02,      1.500000000000E+11,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      1.000000000000E+01, 
 206, ryadav/short_runs_for_analysis/Pm0.2_Pr1_eta0.35_Ek1E-6_Ra5E9_no-slip_dyn_short,      512,      768,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      2.000000000000E-01,      5.000000000000E+09,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .false.,      5.000000000000E+00,      7.000000000000E+00, 
 207, ryadav/ensemble2/Pm0.05_Pr1_eta0.35_Ek1E-6_Ra2.5E10_no-slip_dyn,      512,     1536,      3.500000000000E-01,      1.000000000000E+00, .true., .True., .true., .false., .false.,      1.000000000000E-06,      1.000000000000E+00,      5.000000000000E-02,      2.500000000000E+10,     -1.000000000000E+00, .true., .true.,      1.000000000000E+00, .DEFAULT.,      0.000000000000E+00, .true.,      0.000000000000E+00, .false.,      0.000000000000E+00, .true.,      3.000000000000E+00,      7.000000000000E+00, 
